event_id,timestamp,cloud_provider,resource_type,action,actor_type,actor_name,source_ip,region,mfa_used,outcome,severity,risk_score,session_duration_s,anomaly_label
evt-0006070,2025-04-23T21:13:43Z,aws,cloudtrail:Trail,DescribeInstances,user,user-0149,192.168.0.89.178,ap-southeast-1,True,Success,low,15.48,5483.0,0
evt-0006071,2025-04-23T21:14:58Z,aws,iam:Role,PutBucketPublicAccessBlock,user,user-0096,172.16.84.62,us-west-2,True,Success,high,47.41,2693.0,0
evt-0006072,2025-04-23T21:17:28Z,gcp,storage.buckets,compute.instances.insert,user,user-0135,172.16.87.25,us-central1,True,Success,medium,18.73,28752.0,0
evt-0006073,2025-04-23T21:19:48Z,aws,iam:Role,PutBucketPublicAccessBlock,user,user-0098,172.16.227.188,us-east-1,False,Success,low,12.84,14301.0,0
evt-0006074,2025-04-23T21:32:41Z,aws,vpc:SecurityGroup,ModifyInstanceAttribute,service_account,svc-account-013,10.0.21.63,us-west-2,True,Success,critical,55.09,,0
evt-0006075,2025-04-23T21:35:27Z,gcp,cloudrun.services,iam.serviceAccounts.keys.create,user,user-0144,192.168.0.134.84,us-east1,True,Success,critical,84.18,6428.0,0
evt-0006076,2025-04-23T21:35:58Z,aws,rds:Instance,CreateUser,assumed_role,assumed-role/deploy-role-006,10.0.106.122,us-east-2,False,Success,low,23.34,9931.0,0
evt-0006077,2025-04-23T21:42:59Z,aws,rds:Instance,CreateRole,service_account,svc-account-023,192.168.0.50.194,eu-west-1,False,Denied,medium,33.85,,0
evt-0006078,2025-04-23T21:44:48Z,aws,elb:LoadBalancer,DeleteRole,api_key,user-0131,192.168.1.96.105,us-west-2,True,Denied,medium,50.68,,0
evt-0006079,2025-04-23T21:46:35Z,aws,lambda:Function,DescribeInstances,user,user-0001,172.16.206.25,eu-west-1,False,Success,medium,38.01,1285.0,0
evt-0006080,2025-04-23T22:05:48Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Authorization/policyAssignments/write,assumed_role,assumed-role/deploy-role-003,10.0.86.73,northeurope,False,Failure,medium,36.84,23567.0,0
evt-0006081,2025-04-23T22:38:19Z,aws,s3:Bucket,CreateBucket,service_account,svc-account-005,172.16.30.209,ap-southeast-1,True,Failure,medium,24.07,,0
evt-0006082,2025-04-23T22:42:51Z,aws,s3:Bucket,TerminateInstances,user,user-0009,10.0.107.207,us-west-2,False,Success,high,45.88,6469.0,0
evt-0006083,2025-04-23T22:43:33Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Compute/virtualMachines/delete,service_account,svc-account-006,192.168.1.58.239,westeurope,True,Success,low,12.54,,0
evt-0006084,2025-04-23T22:47:08Z,aws,lambda:Function,DescribeInstances,assumed_role,assumed-role/deploy-role-015,10.1.210.212,us-east-1,True,Success,medium,36.94,20153.0,0
evt-0006085,2025-04-23T22:49:44Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.KeyVault/vaults/secrets/read,service_account,svc-account-029,10.0.16.74,eastus,True,Success,low,10.96,,0
evt-0006086,2025-04-23T22:51:13Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Resources/deployments/write,service_account,svc-account-014,10.1.71.67,eastus,True,Success,low,13.3,,0
evt-0006087,2025-04-23T23:01:56Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.KeyVault/vaults/secrets/read,api_key,user-0121,192.168.0.32.119,westeurope,True,Denied,low,18.65,,0
evt-0006088,2025-04-23T23:04:40Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Compute/virtualMachines/write,api_key,user-0044,172.17.182.79,westus2,True,Failure,low,18.65,,0
evt-0006089,2025-04-23T23:13:56Z,gcp,container.clusters,compute.instances.insert,assumed_role,assumed-role/deploy-role-004,192.168.0.252.109,us-central1,False,Denied,low,36.83,4753.0,0
evt-0006090,2025-04-23T23:15:16Z,aws,vpc:SecurityGroup,CreateRole,user,user-0040,192.168.0.119.213,us-west-2,False,Success,low,6.97,10558.0,0
evt-0006091,2025-04-23T23:21:47Z,gcp,container.clusters,compute.firewalls.insert,root,root,172.16.167.87,australia-southeast1,True,Denied,low,46.42,,0
evt-0006092,2025-04-23T23:22:46Z,aws,s3:Bucket,CreateKeyPair,service_account,svc-account-027,172.17.21.49,us-east-1,False,Success,high,48.38,,0
evt-0006093,2025-04-23T23:25:55Z,gcp,cloudrun.services,iam.serviceAccounts.create,user,user-0090,192.168.1.102.176,asia-east1,False,Success,low,11.82,20334.0,0
evt-0006094,2025-04-23T23:35:10Z,aws,vpc:SecurityGroup,TerminateInstances,user,user-0098,172.16.57.31,us-west-2,True,Success,low,17.38,8604.0,0
evt-0006095,2025-04-23T23:38:56Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Resources/deployments/write,user,user-0072,172.16.37.1,southeastasia,False,Success,medium,18.28,5526.0,0
evt-0006096,2025-04-23T23:39:42Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Authorization/policyAssignments/write,assumed_role,assumed-role/deploy-role-011,192.168.0.118.6,westeurope,True,Success,medium,36.17,13216.0,0
evt-0006097,2025-04-23T23:39:49Z,azure,Microsoft.Web/sites,Microsoft.Sql/servers/write,user,user-0045,172.17.41.229,southeastasia,True,Success,low,14.26,19753.0,0
evt-0006098,2025-04-23T23:42:29Z,gcp,storage.buckets,storage.buckets.create,service_account,svc-account-007,192.168.0.189.102,us-east1,True,Success,low,13.2,,0
evt-0006099,2025-04-23T23:44:52Z,aws,cloudtrail:Trail,DescribeInstances,user,user-0022,192.168.0.246.140,us-east-1,True,Success,high,38.81,17329.0,0
evt-0006100,2025-04-23T23:45:29Z,aws,vpc:SecurityGroup,AuthorizeSecurityGroupIngress,root,root,172.16.24.53,us-east-1,True,Denied,high,86.09,,0
evt-0006101,2025-04-23T23:46:07Z,aws,vpc:SecurityGroup,CreateUser,user,user-0037,172.17.80.42,ap-southeast-1,True,Success,low,18.26,5804.0,0
evt-0006102,2025-04-23T23:50:01Z,gcp,storage.buckets,iam.serviceAccounts.create,assumed_role,assumed-role/deploy-role-008,172.17.62.200,us-central1,True,Success,low,34.89,19868.0,0
evt-0006103,2025-04-23T23:54:10Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.KeyVault/vaults/delete,user,user-0122,192.168.1.5.3,westus2,False,Success,critical,70.7,9463.0,0
evt-0006104,2025-04-23T23:59:55Z,aws,ec2:Instance,CreateKeyPair,service_account,svc-account-017,192.168.1.213.149,us-east-2,True,Success,low,11.45,,0
evt-0006105,2025-04-24T00:03:07Z,gcp,cloudsql.instances,compute.firewalls.insert,user,user-0074,192.168.1.5.5,australia-southeast1,True,Success,low,20.7,23788.0,0
evt-0006106,2025-04-24T00:03:12Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Storage/storageAccounts/write,service_account,svc-account-005,192.168.0.147.48,eastus,True,Denied,low,27.45,,0
evt-0006107,2025-04-24T00:11:58Z,aws,s3:Bucket,DescribeInstances,service_account,svc-account-011,172.16.232.39,us-west-2,True,Failure,low,19.86,,0
evt-0006108,2025-04-24T00:14:20Z,aws,rds:Instance,GetSecretValue,user,user-0148,10.0.158.22,eu-central-1,True,Success,low,7.1,13251.0,0
evt-0006109,2025-04-24T00:18:22Z,aws,vpc:SecurityGroup,DescribeInstances,user,user-0077,10.1.144.148,eu-west-1,True,Success,high,33.56,3513.0,0
evt-0006110,2025-04-24T00:29:56Z,aws,ec2:Instance,CreateRole,service_account,svc-account-010,10.0.43.16,eu-central-1,True,Failure,medium,21.02,,0
evt-0006111,2025-04-24T00:42:15Z,gcp,cloudsql.instances,cloudsql.instances.create,user,user-0120,192.168.0.163.47,us-east1,False,Success,low,15.77,7564.0,0
evt-0006112,2025-04-24T00:47:54Z,aws,s3:Bucket,CreateBucket,root,root,10.0.238.47,ap-southeast-1,True,Failure,medium,39.11,,0
evt-0006113,2025-04-24T00:59:43Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Compute/virtualMachines/write,user,user-0120,192.168.1.36.219,westeurope,True,Failure,low,19.35,18174.0,0
evt-0006114,2025-04-24T01:01:32Z,azure,Microsoft.Storage/storageAccounts,Microsoft.KeyVault/vaults/secrets/read,user,user-0017,192.168.1.106.118,southeastasia,True,Success,medium,12.49,18322.0,0
evt-0006115,2025-04-24T01:01:37Z,gcp,compute.instances,iam.serviceAccounts.create,assumed_role,assumed-role/deploy-role-005,172.17.95.32,asia-east1,True,Success,medium,45.19,18604.0,0
evt-0006116,2025-04-24T01:04:51Z,aws,iam:Role,AttachRolePolicy,user,user-0018,10.1.104.210,us-east-1,True,Success,critical,56.59,23696.0,0
evt-0006117,2025-04-24T01:21:18Z,aws,elb:LoadBalancer,ModifyInstanceAttribute,user,user-0032,172.16.89.56,eu-central-1,True,Success,low,13.66,19641.0,0
evt-0006118,2025-04-24T01:23:40Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Compute/virtualMachines/write,service_account,svc-account-017,10.1.140.116,westeurope,True,Success,critical,51.84,,0
evt-0006119,2025-04-24T01:24:33Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Network/networkSecurityGroups/write,service_account,svc-account-011,10.1.44.122,southeastasia,True,Success,low,13.38,,0
evt-0006120,2025-04-24T01:26:39Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Web/sites/write,service_account,svc-account-022,192.168.1.140.128,eastus,True,Failure,low,13.3,,0
evt-0006121,2025-04-24T01:41:40Z,aws,cloudtrail:Trail,TerminateInstances,user,user-0048,172.16.16.60,eu-central-1,True,Success,medium,31.95,10927.0,0
evt-0006122,2025-04-24T01:42:23Z,aws,ec2:Instance,AuthorizeSecurityGroupIngress,user,user-0063,192.168.0.233.213,ap-southeast-1,True,Success,low,36.22,14054.0,0
evt-0006123,2025-04-24T01:48:38Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Resources/deployments/write,service_account,svc-account-006,192.168.0.27.119,westeurope,True,Success,medium,20.96,,0
evt-0006124,2025-04-24T01:57:44Z,aws,iam:User,AttachRolePolicy,assumed_role,assumed-role/deploy-role-004,192.168.1.151.213,us-east-2,True,Success,low,27.9,17711.0,0
evt-0006125,2025-04-24T01:59:57Z,gcp,container.clusters,iam.serviceAccounts.actAs,user,user-0069,172.17.31.14,us-east1,True,Failure,low,23.51,8091.0,0
evt-0006126,2025-04-24T02:05:19Z,aws,iam:Role,AuthorizeSecurityGroupIngress,user,user-0038,192.168.0.107.155,ap-southeast-1,False,Success,medium,44.46,9274.0,0
evt-0006127,2025-04-24T02:16:13Z,aws,rds:Instance,CreateBucket,service_account,svc-account-019,172.17.225.252,us-west-2,False,Success,low,15.67,,0
evt-0006128,2025-04-24T02:41:30Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Compute/virtualMachines/write,service_account,svc-account-018,172.17.46.22,westeurope,False,Success,medium,28.87,,0
evt-0006129,2025-04-24T02:44:41Z,azure,Microsoft.KeyVault/vaults,Microsoft.Resources/deployments/write,assumed_role,assumed-role/deploy-role-001,192.168.1.137.245,southeastasia,True,Success,low,26.08,26115.0,0
evt-0006130,2025-04-24T02:45:35Z,aws,vpc:SecurityGroup,CreateUser,user,user-0017,192.168.1.192.208,eu-central-1,True,Success,low,14.95,23692.0,0
evt-0006131,2025-04-24T03:03:44Z,azure,Microsoft.Sql/servers,Microsoft.Authorization/policyAssignments/write,service_account,svc-account-028,203.0.111.72,eastus,False,Success,critical,100.0,,1
evt-0006132,2025-04-24T03:07:23Z,azure,Microsoft.Sql/servers,Microsoft.Web/sites/write,assumed_role,assumed-role/deploy-role-012,172.17.124.41,eastus,True,Success,low,25.98,24536.0,0
evt-0006133,2025-04-24T03:08:45Z,aws,rds:Instance,DeleteUser,service_account,svc-account-016,192.168.1.167.78,us-east-1,False,Success,high,32.21,,0
evt-0006134,2025-04-24T03:11:14Z,aws,elb:LoadBalancer,CreateRole,user,user-0090,172.17.216.133,us-east-1,True,Success,high,39.37,16359.0,0
evt-0006135,2025-04-24T03:12:50Z,gcp,storage.buckets,compute.instances.insert,api_key,user-0097,10.1.77.73,us-east1,True,Success,medium,24.55,,0
evt-0006136,2025-04-24T03:14:32Z,aws,vpc:SecurityGroup,ModifyInstanceAttribute,assumed_role,assumed-role/deploy-role-019,172.17.31.170,eu-west-1,False,Denied,low,44.79,11913.0,0
evt-0006137,2025-04-24T03:20:50Z,aws,cloudtrail:Trail,ModifyInstanceAttribute,assumed_role,assumed-role/deploy-role-001,192.168.1.29.32,ap-southeast-1,True,Success,high,46.67,12109.0,0
evt-0006138,2025-04-24T03:21:10Z,aws,rds:Instance,CreateBucket,api_key,user-0105,192.168.0.16.53,us-west-2,True,Success,low,15.69,,0
evt-0006139,2025-04-24T03:24:19Z,gcp,cloudsql.instances,container.clusters.create,root,root,10.1.29.40,australia-southeast1,False,Denied,low,31.52,,0
evt-0006140,2025-04-24T03:26:53Z,aws,vpc:SecurityGroup,DescribeInstances,service_account,svc-account-003,192.168.1.55.55,ap-southeast-1,True,Success,low,13.64,,0
evt-0006141,2025-04-24T03:28:05Z,gcp,container.clusters,storage.buckets.setIamPolicy,root,root,10.0.252.236,europe-west1,True,Success,high,81.31,,0
evt-0006142,2025-04-24T03:31:41Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.KeyVault/vaults/secrets/read,user,user-0111,192.168.0.210.73,southeastasia,False,Success,medium,21.68,7821.0,0
evt-0006143,2025-04-24T03:31:47Z,aws,iam:User,DescribeInstances,service_account,svc-account-005,172.16.203.35,eu-west-1,False,Success,high,33.99,,0
evt-0006144,2025-04-24T03:40:38Z,aws,iam:User,AttachRolePolicy,assumed_role,assumed-role/deploy-role-005,192.168.1.119.75,eu-west-1,True,Success,medium,42.32,1929.0,0
evt-0006145,2025-04-24T03:44:22Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Storage/storageAccounts/write,user,user-0053,172.17.160.178,westeurope,True,Success,low,12.86,2935.0,0
evt-0006146,2025-04-24T03:47:07Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Authorization/roleAssignments/write,root,root,192.168.0.54.62,westeurope,True,Success,low,48.35,,0
evt-0006147,2025-04-24T03:48:41Z,aws,cloudtrail:Trail,DescribeInstances,assumed_role,assumed-role/deploy-role-011,192.168.0.187.101,us-east-2,True,Success,medium,41.14,8196.0,0
evt-0006148,2025-04-24T03:49:21Z,gcp,storage.buckets,resourcemanager.projects.setIamPolicy,user,user-0068,10.1.61.152,asia-east1,False,Success,medium,43.41,21406.0,0
evt-0006149,2025-04-24T03:56:08Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Authorization/roleAssignments/write,user,user-0137,172.16.196.148,eastus,False,Failure,medium,47.22,26235.0,0
evt-0006150,2025-04-24T03:58:10Z,gcp,storage.buckets,logging.sinks.delete,api_key,user-0120,172.17.229.10,us-east1,False,Success,critical,82.12,,0
evt-0006151,2025-04-24T03:59:32Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Compute/virtualMachines/delete,assumed_role,assumed-role/deploy-role-008,10.0.247.208,southeastasia,True,Success,low,31.71,8178.0,0
evt-0006152,2025-04-24T04:05:28Z,gcp,container.clusters,compute.instances.insert,user,user-0049,192.168.1.212.170,us-east1,False,Success,low,17.51,14874.0,0
evt-0006153,2025-04-24T04:05:40Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Compute/virtualMachines/write,user,user-0129,192.168.0.51.44,northeurope,False,Failure,medium,18.73,9129.0,0
evt-0006154,2025-04-24T04:09:30Z,azure,Microsoft.Web/sites,Microsoft.Sql/servers/write,service_account,svc-account-008,192.168.1.207.217,westeurope,True,Success,medium,21.27,,0
evt-0006155,2025-04-24T04:22:19Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Storage/storageAccounts/write,service_account,svc-account-002,10.0.155.235,northeurope,True,Failure,medium,18.01,,0
evt-0006156,2025-04-24T04:23:07Z,aws,lambda:Function,CreateUser,assumed_role,assumed-role/deploy-role-013,172.16.253.146,eu-west-1,True,Denied,low,41.02,10303.0,0
evt-0006157,2025-04-24T04:37:11Z,aws,ec2:Instance,AuthorizeSecurityGroupIngress,user,user-0121,192.168.0.122.15,eu-west-1,True,Failure,medium,44.3,10077.0,0
evt-0006158,2025-04-24T04:44:40Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.KeyVault/vaults/secrets/read,assumed_role,assumed-role/deploy-role-002,10.1.52.143,eastus,True,Success,medium,36.33,18626.0,0
evt-0006159,2025-04-24T04:51:02Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Network/networkSecurityGroups/write,api_key,user-0112,10.1.251.153,eastus,True,Success,high,40.75,,0
evt-0006160,2025-04-24T05:02:45Z,aws,ec2:Instance,RunInstances,service_account,svc-account-004,192.168.1.171.62,us-east-2,True,Success,medium,24.5,,0
evt-0006161,2025-04-24T05:04:48Z,azure,Microsoft.Sql/servers,Microsoft.Storage/storageAccounts/write,assumed_role,assumed-role/deploy-role-019,10.1.50.22,southeastasia,True,Success,low,27.02,20625.0,0
evt-0006162,2025-04-24T05:07:39Z,aws,cloudtrail:Trail,CreateKeyPair,service_account,svc-account-007,192.168.0.15.170,ap-southeast-1,True,Success,low,17.99,,0
evt-0006163,2025-04-24T05:08:47Z,aws,iam:Role,AuthorizeSecurityGroupIngress,api_key,user-0021,10.0.92.162,eu-central-1,True,Success,low,35.21,,0
evt-0006164,2025-04-24T05:09:56Z,gcp,storage.buckets,cloudsql.instances.create,user,user-0025,10.0.107.98,asia-east1,True,Success,low,13.9,20747.0,0
evt-0006165,2025-04-24T05:16:35Z,azure,Microsoft.KeyVault/vaults,Microsoft.Storage/storageAccounts/write,assumed_role,assumed-role/deploy-role-017,172.17.62.165,southeastasia,True,Success,low,26.68,28143.0,0
evt-0006166,2025-04-24T05:25:03Z,aws,cloudtrail:Trail,CreateBucket,user,user-0112,172.16.85.74,us-east-2,False,Success,low,16.09,19650.0,0
evt-0006167,2025-04-24T05:32:42Z,azure,Microsoft.Sql/servers,Microsoft.Authorization/roleDefinitions/write,user,user-0076,172.17.90.212,eastus,True,Success,low,15.2,435.0,0
evt-0006168,2025-04-24T05:34:29Z,aws,ec2:Instance,AttachRolePolicy,api_key,user-0033,10.1.173.78,us-east-2,True,Success,low,12.3,,0
evt-0006169,2025-04-24T05:35:57Z,aws,iam:User,TerminateInstances,service_account,svc-account-022,172.16.105.92,eu-central-1,True,Failure,medium,32.03,,0
evt-0006170,2025-04-24T05:36:24Z,azure,Microsoft.Web/sites,Microsoft.Compute/virtualMachines/write,assumed_role,assumed-role/deploy-role-010,192.168.0.136.159,southeastasia,True,Denied,low,37.87,6259.0,0
evt-0006171,2025-04-24T05:54:20Z,gcp,cloudsql.instances,compute.instances.insert,user,user-0117,10.1.239.167,europe-west1,False,Denied,medium,32.77,18106.0,0
evt-0006172,2025-04-24T06:02:35Z,aws,lambda:Function,TerminateInstances,user,user-0141,172.17.55.220,us-east-2,False,Success,low,15.76,7299.0,0
evt-0006173,2025-04-24T06:09:57Z,aws,rds:Instance,CreateBucket,user,user-0002,172.16.191.225,us-east-1,False,Denied,low,18.95,9505.0,0
evt-0006174,2025-04-24T06:10:42Z,aws,iam:User,DescribeInstances,service_account,svc-account-010,10.1.148.35,eu-west-1,False,Success,high,39.24,,0
evt-0006175,2025-04-24T06:10:52Z,azure,Microsoft.Sql/servers,Microsoft.Compute/virtualMachines/write,service_account,svc-account-019,172.16.180.176,eastus,False,Success,low,13.29,,0
evt-0006176,2025-04-24T06:11:40Z,gcp,cloudrun.services,compute.instances.insert,service_account,svc-account-019,172.16.244.24,asia-east1,True,Success,critical,59.2,,0
evt-0006177,2025-04-24T06:13:43Z,azure,Microsoft.KeyVault/vaults,Microsoft.Compute/virtualMachines/delete,user,user-0079,10.1.93.52,southeastasia,True,Success,medium,21.77,1842.0,0
evt-0006178,2025-04-24T06:15:18Z,aws,cloudtrail:Trail,CreateKeyPair,service_account,svc-account-003,172.17.185.239,eu-west-1,False,Success,medium,27.36,,0
evt-0006179,2025-04-24T06:15:25Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Compute/disks/write,user,user-0101,172.17.177.173,southeastasia,True,Success,low,7.02,6408.0,0
evt-0006180,2025-04-24T06:21:58Z,aws,rds:Instance,DescribeInstances,api_key,user-0107,172.16.5.139,eu-west-1,True,Success,low,21.57,,0
evt-0006181,2025-04-24T06:25:56Z,azure,Microsoft.Web/sites,Microsoft.KeyVault/vaults/secrets/read,assumed_role,assumed-role/deploy-role-014,172.16.51.101,northeurope,True,Denied,low,33.55,19508.0,0
evt-0006182,2025-04-24T06:29:48Z,aws,iam:User,TerminateInstances,service_account,svc-account-005,10.0.165.209,eu-central-1,True,Success,medium,16.11,,0
evt-0006183,2025-04-24T06:34:07Z,gcp,storage.buckets,compute.instances.insert,user,user-0042,192.168.0.145.148,australia-southeast1,True,Failure,low,3.59,6285.0,0
evt-0006184,2025-04-24T06:38:06Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Compute/disks/write,assumed_role,assumed-role/deploy-role-007,192.168.0.254.112,westeurope,True,Success,high,62.36,1697.0,0
evt-0006185,2025-04-24T06:50:17Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Compute/disks/write,user,user-0059,10.0.104.30,eastus,True,Denied,low,27.85,24863.0,0
evt-0006186,2025-04-24T07:35:47Z,gcp,storage.buckets,cloudsql.instances.create,user,user-0129,10.1.103.76,europe-west1,True,Success,medium,19.06,10812.0,0
evt-0006187,2025-04-24T07:42:44Z,aws,cloudtrail:Trail,DeleteBucket,root,root,192.168.0.178.146,us-east-2,True,Success,high,49.75,,0
